clothing_id,review,rating,recommend,validation_result,problem_category
1068,I wanted to love these pants since i hate super-fitted skinny pants. but they are really oversized. i'm 125lbs and 5 foot 2. so i'm petite but not considered skinny and have well endowed thighs and legs.but the xs was way too big for me.,3,False,True,4
1068,"I love the feel and quality of these pants, however, they ran super big! they would not stay up around my waist, unfortunately.",3,False,True,4
1068,I was thrilled to find a wide-legged pant in a natural fiber and ordered two pairs - l and xl. the l came first and was a tad too close for comfort so i returned it. when the xl arrived it seemed roomy but after my first wear the fold-over jersey knit waistband stretched out and the pants were dragging on the ground. they seem really huge on me and i now have to wear a belt to keep them up. the fabric also seems to be pilling easily- overall not my best retailer purchase (and i am a huge fan,3,False,True,2
1068,"The picture makes the pants appear flattering and comfortable. but they are not flattering at all. they seemed much bigger than they should have been and the ""fold over"" portion was not necessary.",1,False,True,5
1059,"These ran very small compared to other charlie pants i've bought in the past. even sizing up, the stripes were not flattering. the lady in the next dressing room over tried them on, too, and had the same feeling i did. the less curvy you are, the better stripes look. they more curvy you are, the less flattering stripes on pants look. the way the stripes come together at the seams just isn't flattering.",3,False,True,4
1059,"Based on other customer reviews, i ordered these trousers expecting a lightweight cropped pant that would be appropriate for spring and especially summer. however, the fabric is much heavier than what i'd usually wear in the summer . the cut of the trousers were superb though - i like a low-rise or hipster cut which these are.

they are fitted and not oversized like many of the other retailer items i buy, so if you are an xs these will be xs (or runs small for retailer clothing) if you like your clo",2,False,True,3
1056,"1. i'm 5'5"" tall, 145 lbs, and 38-32-40 and the size 30s fit me perfectly.

2. i like the regular hyphen chinos and the stet chinos, but these pleated ones looked like clown pants because the pleats widen the hips and the ankle cuff is very tight compared to the regular hyphen chinos.

3. i hated the mustard color. not flattering to me at all.",3,True,False,4
1056,"I am a huge pilcro fan. however, these were beyond large. i am not even sure that the next size down would work. keep this in mind if you attempt these pants.",3,True,False,4
1059,Had to send back for exchange. way too big. i'm very excited to get a smaller size because they are really beautifully made.,3,True,True,1
1047,"I absolutely loved these pants the first several times i wore them. the fit is flattering, they are a perfect long length, and the colors are stunning. after several wears, it was time to wash them and i followed the directions provided to wash with cold water and line dry. i was initially horrified with the amount that these pants shrunk in fit and length and the colors ran together. after a lengthy ironing session, i was able to smooth out the material and restore much of the length and fit bu",3,False,True,3
1059,"These pants fit tts and are ask pictured in length on me (5'5""). i can go between a 4 and a 6, and tried the 6 and they were fine. that said, the fabric completed turned me off. it is that sort of stretch fabric with a sheen to it. i did not find them to be the wonderful wardrobe basic i thought they'd be- the fabric is just too stiff, and the sheen made them feel cheap, unfortunately.",1,False,True,3
1047,"I purchased these pants while on vacation because i thought they'd be the perfect addition to my comfy travel wardrobe. on my second wear, i happened to be on a long-haul flight when the entire side seam split about a food long on my upper, outer thigh. luckily i'd packed a back-up dress. the pants weren't tight at all, but the seams wren't strong enough to handle a little pressure from sitting i guess. poor construction. i would not recommend these.",1,False,True,2
1059,"Within 2 washings the color faded to a not so black black, like a pair of pants that has been washed over a year's use. after 5 or so washes the hook and eye closure began to fall off. the pants fit well, albeit a bit short (i'm 5'9"") and they run small. i sized up to a 6, when i usually am between a 2 or 4. i let the hem out, sewed the hook and eye closure back on and redyed them, and now they are good to go, but for nearly $90 i don't expect to have to do this much work. these are not my first",2,False,True,2
1047,I purchased these in large which is normally my size on bottom. they are a little roomy and the waist is so high on me that i am going to tack the waist down. they are ok. good quality but not the best pants in the world.,3,True,True,4
1047,"I loved these pants. the fit well and were flattering. unfortunately after three wears, they came apart at the seam. very disappointing and frustrating.",2,False,True,2
1059,"These ran true to size, but the fabric is very stiff and unforgiving. i'm athletic and have lean legs, but these seemed to cling to and roll on every dimple on my thigh. and sitting down was uncomfortable at the knees because of the stiff fabric. i loved how they fit at the waist, but the legs just didn't work for me. sadly returning these.",3,False,True,3
1059,"Like previous reviewers have said, these run a bit small and i'm surprised no one's mentioned that these are very high rise. for reference, i'm 5'7"", 130 lbs, 34-27-37, and am an retailer size 4 in tops and pants. i really wanted to love these pants, but even after ordering a size up and trying on a 6, i was still not in love. and the other reviewers are right ? the back zipper is kinda hard to zip up. the top of these pants are exactly the same as the essential flares, so if you're thinking of ge",2,False,True,4
1059,"I was so excited to finally find a work appropriate contemporary pant that i wore them about 3 times in the first week. needless to say they needed to be washed, and i followed the care instructions by washing in cold water and laying flat to dry. after just a single wash in cold water, the pants faded to the point that they looked like they were three years old. so sad, luckily retailer took them back without a problem. be warned, these may need to be dry cleaned which is a lot of maintena",3,False,True,2
1059,"I look like a stuffed sausage in these pants and i even went up a size. for some reason, this fabric isn't working for me. i think it's the sheed combined with the stretch (or lack there of) of the fabric. i'll have to pass.",3,False,True,3
1059,"These would have been the perfect black pants! great cut, love the wide band in the front, true to size, quality construction. but a zipper in the back?!!! i had to ask my husband to help me zip them up. perhaps they would be easier to put on if my bum were a little smaller, but the pants fit perfectly - they were just too hard to put on. sending them back, since i don't have an assistant to zip them up whenever i need.",2,False,True,6
1059,"Purchased these pants that i had quickly tried on. when i got home, i re-tried them and felt they were too snug and the material had an odd feel and did not lay right. i took them back and tried them in the next size. they fit much better but the material did not lay well on me. i think that they are a bit too stretchy and ended up not buying the larger ones either. i would definitely recommend trying these in a store rather then ordering online.",3,False,True,3
1060,I'm 5 ft 7 125 lbs true size 4 and these pants made me look like i had boy parts. super disappointed!,1,False,True,4
1059,"I own the essential slims and love them, so i figured i could order these in my normal size and they'd fit great. i was way off. they were uncomfortably tight in the calves (which is understandable - i'm a runner so my calves are disproportionately large) and uncomfortable in the waist. i decided to order one size bigger and pretty much had the same problem in the calves. the high waist was also still unflattering and uncomfortable. these might be great for hour glass shape with skinny calves. t",3,False,True,4
1059,Cute fit but... split in the thigh after two weeks. and i'm not a big gal. poor quality.,3,False,True,2
1068,"Run large and leg is very wide. even sizing down, they seemed too floppy.",3,False,True,4
1060,"Absolutely love the cut and design of these pants! fit so well and unique pattern at the ankle however, as is the case with many white pants, so disappointed when i tried them on at home and could see my underwear (nude color!) the pants are beautiful in every way except that they need to be lined! going back - may order the black since they're not likely to be ""see through!"" disappointing! was hoping to wear them to a dinner party!",3,True,False,3
1060,"Love these pants. ordered in petite .,love style, great fit but so long . 
keeping but have to get hemmed 2 1/2 inches. 
decided to order the black & green as well.",3,True,False,4
1060,"These pants are so adorable and fit perfectly (long enough even on my 5'10 frame) but i was forced to return because the white color is completely see through, even with nude panties. you can still clearly see them. so disappointed.",3,False,True,3
1060,I ordered this pants in white and black. i read the reviews and weren't that bad. i am 5'6 and 125 lbs. i got them in size small. they are way too big. the small size seems to be xl and they are way too long for someone who is maybe 5'8 or 5'9. i have to returned them. quality is ok looking on my opinion.,3,False,True,1
1068,"I recommend this product, but with the following reservations. 

the dye from the product colors my skin every time i wear this outfit. i love the fit and make of the jumper, but i hate that my skin looks blue by the end of the day. this is still happening after several washes, which makes me feel disappointed. it will dye your undergarments so choose wisely.",2,True,False,3
1068,"I love this jump suit.. sorta. looks great on but the dye rubs off on your skin. i washed it and its still happening. when you put your hand in your pockets, they come out blue, knees are blue, thighs, etc. i looked dirty by the end of the day. wish i could return it. fit and look great... not great after wear.",2,False,True,3
1047,"I purchased these pants in blue, they fit great - only problem is that one leg is about 1/2 inch longer than the other. i got them on sale with a discount so i will keep them and take them to a tailor to fix. bummer.",3,True,True,4
1059,"I thought the photo of these pants was so cute. when i got them in the mail i opened the package and just began to laugh over how long they were. i held the waist up to my chest, just below my shoulders and the pants still hit the ground. i am not a short woman! i ordered a 14, i am 5' 6"". i also found the waistband a little small in relation to the size.",2,False,True,1
1059,"Like other reviewers have said, this item runs extremely long and large. i could have fit my body in one pant leg they were so wide--much wider than any standard wide leg pant i've owned. sadly had to return.",2,False,True,4
1059,"I'd been waiting to snatch up this jumpsuit as it looks so cute online, so when it went on sale i ordered it right away. well i was thoroughly disappointed. i agree with some of the other reviewers, the fit is odd, huge on top and too snug on the bottom. being made of flimsy silk it has no give and didn't hang well on my curvy body, being too loose in some areas and too snug in others. also the top is embroidered while the bottom isn't. the material is thin and and it definitely isn't high enoug",1,False,True,4
1059,"This item is pretty, the print on the fabric is nice and reminiscent of embroidery, but only the top portion has a few embroidered accents. my issue with it is it's very impractical. the fabric is extremely thin, and you wouldn't want to wear it in any weather below 75 degrees. it's ridiculous to advertise this product for a fall/winter season. the tube top underneath doesn't work very hard to stay up, and isn't a very practical way to hold up the jumpsuit (why wouldnt they just stitch a lining",2,False,True,6
1059,"I ordered a six 6 petite. the pant leg was still very long. and if i have it tailored it will not preserve the whole point of these pants having a flare. this is a slim fit. i have heavy thighs and this was not for me. i'm 5' 120 lbs. also the tag warns that the fabric may leave color on lighter clothing. which i don't get, because it's spandex blend. also wasn't too hip in the zipper on the back.",3,False,True,4
1059,"The straight-leg silhouette is ruined for me by the immediate bulge beneath the elastic waistband, mostly caused by the pockets. their openings protrude out right below the waistband. it's not flattering and while the trousers are not too tight for my hips, they give the impression of extra hips. if not for that silhouette issue, i would keep the trousers, as they are comfortable and pretty, and unlike my other trouser options. not see-through, as i feared.",3,False,True,4
1059,"They look nice on the page, but they didn't work on my body. made me look big and boxy. maybe if you're super-skinny, they'll be fine.",2,False,True,4
1059,"These pants are cute. they seem, to me, to have a wider leg than appears on the model. they do run big, so i would recommend sizing down if in doubt. these are cute pants that can be dressed up or down, but unfortunately, look pretty sloppy by the end of the day, as they stretch and wrinkle very quickly. since they already run a bit big, this is a major negative. i wore them to church, and they were quite wrinkled by time i got home. by late afternoon, they looked like a different pair of pants.",3,True,False,3
1059,They were ok pants but too small. the texture and shape were not what i expected either.,3,True,False,4
1056,Loved the shorts version of these so ordered the pants but not quite the right fit for my legs. no fault of the pants just too skinny in the legs.,3,True,True,4
1068,"These pants are adorable as pajamas or maybe something very casual to wear to the beach, but they honestly do not seem like something that a grown woman would wear in public. they are good quality and fit nicely, but i feel like if you're over 20, they're not really flattering or especially appropriate.",3,True,False,4
1068,"Terrible fit for a longer torso.  runs small in hip and lining, huge in the waist.  not good for an hourglass figure!",1,False,True,4
1066,These pants look nice and are comfortable but the quality of the fabric is terrible! i should not be surprised because i bought another pair of pants by this same label at antro earlier this year and they did not hold up at all either. but i thought i'd give it another shot. never again! i'm on my 5th wear and the crotch and inner thighs have worn away completely...i mean huge holes in the fabric where it's just disintegrated. even at extra % off the sale price it's not worth it. the full price,1,False,True,2
1066,"I loved these pants and purchased them in three colors. like another reviewer, within a few weeks, having worn them no more than a couple of times, the fabric in the crotch area started to wear thin and two pairs developed holes. i was not hard on the pants - just wore them to the office - and line dried them. so disappointing, as i really did love the pants. total waste of money.",1,False,True,2
1068,"Let me start off by saying that i really, really wanted this jumpsuit to work as it looked good on me and was tts (got a 6p). unfortunately, it didn't work out due to the two buttons at the top which break way too easily. i had to return it and exchange for another jumpsuit but it did me no good as the second one did the very same thing so i didn't even bother trying it on. the buttons broke through before i even got the chance as the material is far too thin and the back of the buttons just pop",2,False,True,2
1059,"Pants are overpriced and very uncomfortable. to my utter dismay i wore them during a business trip for the first time and ended up with bruises caused by the side zipper. i have been a long time retailer shopper and usually my go to store, however,ending up with a pair of pants that caused me pain was a very big disappointment,",1,False,True,4
